Report ID,Report Version,Make,Model,Model Year,Mileage,ADS Equipped?,Automation System Engaged?,Incident Date,Incident Time (24:00),City,State,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Lighting,Crash With,Highest Injury Severity Alleged,Property Damage?,SV Pre-Crash Movement,SV Precrash Speed (MPH),Within ODD?,CP Contact Area,Weather,SV Contact Area,Country
540-7579,1,Cadillac,Escalade,2023-01-01,23851.0,No,ADAS,2025-04-24,17:33:00,Cleveland,OH ,Highway / Freeway,Dry,No Unusual Conditions,60.0,Daylight,Other Fixed Object,No Injuries Reported,Yes,Lane / Road Departure,,Yes,Missing,Cloudy,Missing,US
540-7595,2,Chevrolet,Bolt,2022-01-01,37413.0,No,ADAS,2025-12-23,14:37:00,San Juan Bautista,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,Unknown,Minor,Yes,Proceeding Straight,,Yes,Missing,Cloudy,Front Right,US
540-7731,2,Chevrolet,Tahoe,2023-01-01,18977.0,No,ADAS,2025-05-24,06:16:00,Soda Springs,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,Other Fixed Object,Unknown,Unknown,Proceeding Straight,2.0,Yes,Missing,Cloudy,Missing,US
540-7876,2,Cruise,AV,2023-01-01,6808.0,Yes,ADS,2024-06-26,04:55:00,Phoenix,AZ ,Street,Dry,No Unusual Conditions,35.0,Dawn / Dusk,Passenger Car,Moderate,Yes,"Other, see Narrative",0.0,"Unknown, see Narrative","Front Left, Front, Front Right",Clear,"Rear Left, Rear, Rear Right",US
540-7958,1,GMC,Sierra,2023-01-01,24744.0,No,ADAS,2025-06-24,12:10:00,Murray,UT ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Daylight,Other Fixed Object,Unknown,Yes,Lane / Road Departure,55.0,Yes,Missing,Clear,Left,US
540-7971,3,GMC,Sierra,2023-01-01,37088.0,No,ADAS,2025-06-24,07:02:00,Ridgeway,VA ,Highway / Freeway,Dry,No Unusual Conditions,55.0,Daylight,Heavy Truck,No Injuries Reported,Yes,Proceeding Straight,39.0,Yes,Rear Left,Other,"Right, Front Right",US
540-8051,3,Chevrolet,Traverse,2024-01-01,157.0,No,ADAS,2025-07-24,16:03:00,Nipton,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,"Other, see Narrative",Moderate,Yes,Proceeding Straight,75.0,Yes,Missing,Clear,"Rear Left, Left, Front Left, Rear, Top, Rear Right, Right, Front Right, Bottom",US
540-8239,2,Cadillac,Escalade ESV,2022-01-01,46700.0,No,ADAS,2025-07-24,17:58:00,Brookston,IN ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Daylight,Heavy Truck,Minor,Yes,Proceeding Straight,82.0,Yes,Rear,Clear,"Front Left, Front, Front Right",US
540-8332,1,Chevrolet,Bolt EUV,2022-01-01,26741.0,No,ADAS,2025-08-24,01:29:00,South Gate,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dark - Not Lighted,Unknown,Unknown,Yes,Proceeding Straight,40.0,Yes,Missing,Clear,Rear Left,US
540-8333,2,Cadillac,LYRIQ,2024-01-01,6735.0,No,ADAS,2025-08-24,14:06:00,Port St Lucie,FL ,Highway / Freeway,Unknown,No Unusual Conditions,70.0,Daylight,Passenger Car,Unknown,Yes,Proceeding Straight,20.0,Yes,Rear,Rain,Front,US
540-8472,2,Chevrolet,Traverse,2024-01-01,3555.0,No,ADAS,2025-08-24,17:08:00,Vinton,LA ,Highway / Freeway,Dry,Unknown,70.0,Daylight,Other Fixed Object,No Injuries Reported,Yes,Lane / Road Departure,72.0,Yes,Missing,Other,"Front Left, Front",US
540-8658,2,GMC,Sierra,2023-01-01,24143.0,No,ADAS,2025-09-24,16:40:00,Chuckey,TN ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Daylight,Pickup Truck,Unknown,Yes,Proceeding Straight,55.0,Yes,"Rear, Rear Right",Cloudy,"Left, Front Left, Front, Right",US
540-8718,1,Cadillac,Lyriq,2024-01-01,323.0,No,ADAS,2025-09-24,11:37:00,Dixon,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,Pole / Tree,No Injuries Reported,Yes,Lane / Road Departure,78.0,Yes,Missing,Clear,Right,US
540-8762,1,Cruise,AV,2023-01-01,11.0,Yes,ADS,2024-10-26,11:49:00,Houston,TX ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Other Fixed Object,No Injuries Reported,Yes,Making Left Turn,13.0,"Unknown, see Narrative",Missing,Clear,Front Right,US
540-9037,1,Buick,Enclave,2025-01-01,8247.0,No,ADAS,2025-11-24,07:53:00,Vevay,MI ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Dark - Unknown Lighting,Animal,No Injuries Reported,Unknown,Proceeding Straight,78.0,Yes,Missing,Cloudy,Front,US
540-9085,1,Cadillac,Lyriq,2024-01-01,3037.0,No,ADAS,2025-11-24,18:43:00,Okemah,OK ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dawn / Dusk,Animal,No Injuries Reported,Yes,Proceeding Straight,80.0,Yes,Missing,Clear,Front,US
540-9087,1,Chevrolet,Traverse,2024-01-01,525.0,No,ADAS,2025-11-24,23:26:00,Columbus,OH ,Highway / Freeway,Dry,No Unusual Conditions,55.0,Dark - Unknown Lighting,"Other, see Narrative",Unknown,Yes,Proceeding Straight,21.0,Yes,Missing,Clear,Missing,US
540-9211,2,Cruise,AV,2023-01-01,7685.0,Yes,ADS,2024-11-26,19:23:00,Houston,TX ,Street,Dry,No Unusual Conditions,30.0,Dark - Lighted,Non-Motorist: Cyclist,No Injuries Reported,Unknown,Proceeding Straight,4.0,"Unknown, see Narrative",Missing,Clear,Missing,US
540-9242,1,Cadillac,Escalade,2022-01-01,146608.0,No,ADAS,2025-11-24,13:27:00,Ridgefield,NJ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,Other Fixed Object,No Injuries Reported,Yes,Lane / Road Departure,52.0,Yes,Missing,Cloudy,Right,US
540-9243,4,Cadillac,Escalade,2024-01-01,13942.0,No,ADAS,2025-11-24,20:51:00,Commerce City,CO ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Not Lighted,"Other, see Narrative",Unknown,Yes,Proceeding Straight,65.0,Yes,Missing,Clear,Front Right,US
540-9365,1,Cruise,AV,2023-01-01,120190.0,Yes,ADS,2024-11-26,09:10:00,Houston,TX ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Heavy Truck,Moderate,Yes,Stopped,0.0,"Unknown, see Narrative",Rear,Clear,Front,US
540-9438,1,Cadillac,CT6,2019-01-01,72232.0,No,ADAS,2025-12-24,02:34:00,Grapevine,TX ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Dark - Lighted,Other Fixed Object,Unknown,Yes,Lane / Road Departure,83.0,Yes,Missing,Clear,"Top, Front, Right",US
540-9542,2,GMC,Sierra,2023-01-01,40936.0,No,ADAS,2025-12-24,03:24:00,Houston,TX ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Dark - Lighted,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,18.0,Yes,Rear Right,Clear,Front,US
540-9629,1,GMC,Yukon Denali,2025-01-01,41.0,No,ADAS,2025-12-24,14:00:00,Essex,MO ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,Unknown,No Injuries Reported,Unknown,Proceeding Straight,70.0,Yes,Missing,Clear,Bottom,US
540-9659,1,GMC,Sierra,2024-01-01,2310.0,No,ADAS,2025-12-23,13:04:00,Clarksville,TN ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Daylight,Unknown,Unknown,Yes,Proceeding Straight,24.0,Yes,Missing,Other,"Rear, Front",US
540-9732,1,Chevrolet,Traverse,2024-01-01,13444.0,No,ADAS,2025-01-25,17:17:00,Granville,PA ,Highway / Freeway,Dry,No Unusual Conditions,55.0,Dawn / Dusk,Other Fixed Object,Unknown,Yes,Unknown,78.0,Yes,Missing,Clear,"Left, Right",US
540-9753,1,Cadillac,Escalade ESV,2023-01-01,10636.0,No,ADAS,2025-01-25,17:22:00,New Carlisle,IN ,Highway / Freeway,Dry,No Unusual Conditions,60.0,Daylight,Pole / Tree,Unknown,Yes,Lane / Road Departure,68.0,Yes,Missing,Clear,Front,US
540-9813,1,GMC,Acadia,2024-01-01,8321.0,No,ADAS,2025-02-25,09:15:00,New Haven,IN ,Highway / Freeway,Snow / Slush / Ice,No Unusual Conditions,70.0,Daylight,Other Fixed Object,Unknown,Yes,Proceeding Straight,58.0,Yes,Missing,Snow,Front Left,US
62-1137,2,Honda,Ridgeline,2018-01-01,,No,"Unknown, see Narrative",2025-05-21,,Manassas,VA ,Highway / Freeway,Unknown,Unknown,,Unknown,Pickup Truck,Minor,No,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1141,2,Honda,Pilot,2021-01-01,5500.0,No,"Unknown, see Narrative",2025-07-21,,Brooklyn,NY ,Intersection,Unknown,Unknown,,Unknown,Non-Motorist: Cyclist,Unknown,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Right,US
62-1142,2,Acura,TLX,2020-01-01,14279.0,No,"Unknown, see Narrative",2025-07-21,,West Babylon,NY ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,No,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1143,2,Honda,Passport,2020-01-01,,No,"Unknown, see Narrative",2025-05-21,,Bombay,NY ,Intersection,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Rear Left,US
62-1144,2,Acura,TLX,2020-01-01,18000.0,No,"Unknown, see Narrative",2025-07-21,,Griffin,GA ,Street,Unknown,Unknown,,Unknown,Pole / Tree,No Injuries Reported,Yes,Proceeding Straight,20.0,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1145,2,Acura,MDX,2020-01-01,12000.0,No,"Unknown, see Narrative",2025-06-21,,Missing,FL ,Intersection,Unknown,Unknown,,Unknown,"Other, see Narrative",Unknown,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1213,2,Honda,Pilot,2016-01-01,,No,"Unknown, see Narrative",2025-07-21,,Detroit,MI ,Unknown,Unknown,Unknown,,Unknown,"Other, see Narrative",Unknown,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Left,US
62-1320,2,Honda,Accord,2015-01-01,,No,"Unknown, see Narrative",2025-08-21,,Albany,NY ,Intersection,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Stopped,0.0,"Unknown, see Narrative",Front,Missing,Rear,US
62-1330,2,Honda,Pilot,2021-01-01,,No,"Unknown, see Narrative",2025-09-21,,Westchester,NY ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Rear,US
62-1354,2,Acura,RLX,2018-01-01,,No,"Unknown, see Narrative",2025-09-21,06:20:00,Carmichael,CA ,Street,Unknown,Unknown,,Unknown,Unknown,Moderate,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Rear,US
62-1358,2,Honda,Accord,2021-01-01,,No,"Unknown, see Narrative",2025-08-21,,Chesterfield,NJ ,Street,Unknown,Unknown,,Unknown,Pole / Tree,No Injuries Reported,Unknown,"Other, see Narrative",40.0,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1370,2,Honda,CRV,2020-01-01,,No,"Unknown, see Narrative",2025-08-21,,Missing,UNK,Intersection,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1373,2,Honda,CRV,2017-01-01,,No,"Unknown, see Narrative",2025-10-21,,Missing,NY ,Highway / Freeway,Unknown,Unknown,,Unknown,Passenger Car,Moderate,Unknown,Proceeding Straight,50.0,"Unknown, see Narrative",Rear Right,Missing,Front Left,US
62-1386,2,Honda,Civic,2021-01-01,,No,"Unknown, see Narrative",2025-10-21,,Oneonta,AL ,Highway / Freeway,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1524,2,Acura,TLX,2017-01-01,,No,"Unknown, see Narrative",,,Missing,UNK,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1525,2,Honda,Civic,2020-01-01,,No,"Unknown, see Narrative",2025-10-21,,Chicago,IL ,Unknown,Unknown,Unknown,,Unknown,Passenger Car,Unknown,Unknown,"Other, see Narrative",,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1526,2,Honda,CR-V,2018-01-01,,No,"Unknown, see Narrative",2025-09-21,,Syracuse,NY ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1552,2,Honda,Civic,2020-01-01,,No,"Unknown, see Narrative",2025-08-21,,Lancaster,PA ,Highway / Freeway,Unknown,Unknown,,Unknown,Heavy Truck,Moderate,Unknown,Merging,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1568,2,Honda,CRV Hybrid,2020-01-01,,No,"Unknown, see Narrative",2025-09-21,,Albuquerque,NM ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1578,2,Honda,Ridgeline,2019-01-01,,No,"Unknown, see Narrative",2025-11-21,,Story City,IA ,Highway / Freeway,Unknown,Unknown,,Unknown,Animal,No Injuries Reported,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1581,2,Honda,Civic,2021-01-01,,No,"Unknown, see Narrative",2025-09-21,,Schroon,NY ,Highway / Freeway,Unknown,Unknown,,Unknown,Animal,No Injuries Reported,Unknown,Proceeding Straight,75.0,"Unknown, see Narrative",Missing,Missing,"Front Left, Front",US
62-1587,2,Honda,Civic,2021-01-01,,No,"Unknown, see Narrative",2025-11-21,,Missing,FL ,Intersection,Unknown,Unknown,,Unknown,Heavy Truck,Unknown,Unknown,Stopped,,"Unknown, see Narrative",Front,Missing,"Rear, Front",US
62-1590,2,Honda,Odyssey,2018-01-01,,No,"Unknown, see Narrative",2025-10-21,,Marion,IL ,Unknown,Unknown,Unknown,,Unknown,Animal,Minor,Unknown,Unknown,60.0,"Unknown, see Narrative",Missing,Missing,Left,US
62-1591,2,Honda,Accord,2017-01-01,,No,"Unknown, see Narrative",2025-11-21,,Fort Lauderdale,FL ,Parking Lot,Unknown,Unknown,,Unknown,Pole / Tree,Moderate,Unknown,"Other, see Narrative",,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1607,2,Honda,Civic,2020-01-01,,No,"Unknown, see Narrative",2025-10-21,,Los Angeles,CA ,Intersection,Unknown,Unknown,,Unknown,Unknown,Moderate,Unknown,Stopped,0.0,"Unknown, see Narrative",Front,Missing,"Rear, Front",US
62-1609,2,Honda,Accord Hybrid,2017-01-01,,No,"Unknown, see Narrative",2025-09-21,,San Diego,CA ,Unknown,Unknown,"Other, see Narrative",,Unknown,Unknown,No Injuries Reported,No,Parking Maneuver,,"Unknown, see Narrative",Rear,Missing,Front,US
62-1623,2,Honda,Accord,2021-01-01,,No,"Unknown, see Narrative",2025-12-20,,North Montgomery,AL ,Highway / Freeway,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Rear,US
62-1635,2,Honda,Pilot,2021-01-01,,No,"Unknown, see Narrative",2025-11-21,,Missing,TN ,Unknown,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Left,US
62-1636,2,Acura,RDX,2020-01-01,,No,"Unknown, see Narrative",2025-07-21,,Asheville,NC ,Intersection,Unknown,Unknown,,Unknown,Unknown,Moderate,Unknown,Making Right Turn,,"Unknown, see Narrative",Missing,Clear,Missing,US
62-1670,2,Honda,Passport,2021-01-01,,No,"Unknown, see Narrative",2025-11-21,,Piqua,OH ,Intersection,Unknown,Unknown,,Unknown,Unknown,Moderate,Unknown,Stopped,0.0,"Unknown, see Narrative",Missing,Missing,Rear,US
62-1671,2,Honda,CRV,2020-01-01,,No,"Unknown, see Narrative",2025-09-21,,Fairfax,VA ,Intersection,Unknown,Unknown,,Unknown,Heavy Truck,Unknown,Unknown,Proceeding Straight,,"Unknown, see Narrative",Rear,Missing,Front,US
62-1760,2,Honda,Accord,2021-01-01,,No,"Unknown, see Narrative",2025-08-21,,Coachella,CA ,Intersection,Unknown,Unknown,,Unknown,Unknown,Minor,Unknown,Making Right Turn,,"Unknown, see Narrative",Missing,Missing,Left,US
62-1770,2,Honda,Odyssey,2019-01-01,,No,"Unknown, see Narrative",2025-09-21,,Sant Tan VAlley,AZ ,Intersection,Unknown,Unknown,,Unknown,Unknown,Moderate,Unknown,Stopped,0.0,"Unknown, see Narrative",Front,Missing,Rear,US
62-1803,2,Acura,MDX,2018-01-01,,No,"Unknown, see Narrative",2025-11-21,,San Diego,CA ,Street,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Making Left Turn,,"Unknown, see Narrative",Left,Missing,Missing,US
62-1804,2,Acura,MDX,2020-01-01,,No,"Unknown, see Narrative",2025-09-21,,Glen Cove,NY ,Unknown,Unknown,Unknown,,Unknown,Pickup Truck,No Injuries Reported,Unknown,Stopped,0.0,"Unknown, see Narrative",Missing,Missing,Missing,US
62-1814,2,Honda,Accord Hybrid,2019-01-01,,No,"Unknown, see Narrative",2025-11-21,,Scottsdale,AR ,Unknown,Unknown,Unknown,,Unknown,Passenger Car,No Injuries Reported,Unknown,"Other, see Narrative",,"Unknown, see Narrative",Missing,Missing,Front,US
62-1823,2,Honda,Pilot,2021-01-01,,No,"Unknown, see Narrative",2025-12-21,,Westbury,NY ,Street,Unknown,Unknown,,Unknown,Passenger Car,Moderate,Unknown,Changing Lanes,,"Unknown, see Narrative",Missing,Missing,Rear,US
62-1944,2,Honda,Ridgeline,2017-01-01,,No,"Unknown, see Narrative",2025-11-21,,Burlington,NC ,Intersection,Unknown,Unknown,,Unknown,Unknown,Moderate,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Front,US
62-2002,1,Honda,Civic,2019-01-01,,No,"Unknown, see Narrative",2025-12-21,,Santa Barbara,CA ,Parking Lot,Unknown,Unknown,,Unknown,Pole / Tree,Minor,Yes,Parking Maneuver,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2022,1,Honda,Civic,2019-01-01,,No,"Unknown, see Narrative",2025-09-21,,Indio,CA ,Unknown,Unknown,Unknown,,Unknown,Pole / Tree,Unknown,Yes,Unknown,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2030,2,Honda,Accord,2019-01-01,,No,"Unknown, see Narrative",2025-01-22,,Bedford,PA ,Highway / Freeway,Unknown,Unknown,,Unknown,Other Fixed Object,Unknown,Yes,Proceeding Straight,66.0,"Unknown, see Narrative",Missing,Missing,Front Left,US
62-2073,1,Honda,Accord,2015-01-01,,No,"Unknown, see Narrative",,,Long Island,NY ,Unknown,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Yes,Unknown,,"Unknown, see Narrative",Missing,Missing,Left,US
62-2129,1,Honda,Accord,2021-01-01,,No,"Unknown, see Narrative",2025-12-21,,South Plainfield,NJ ,Intersection,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2158,1,Acura,MDX,2016-01-01,,No,"Unknown, see Narrative",,,Columbus,OH ,Unknown,Unknown,"Other, see Narrative",,Unknown,Passenger Car,No Injuries Reported,Unknown,"Other, see Narrative",,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2159,1,Honda,Insight,2021-01-01,,No,"Unknown, see Narrative",2025-11-21,,Latham,NY ,Unknown,Unknown,Unknown,,Unknown,Other Fixed Object,No Injuries Reported,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2171,1,Acura,MDX,2020-01-01,,No,"Unknown, see Narrative",2025-12-21,,Long Island,NY ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2175,1,Acura,TLX,2021-01-01,,No,"Unknown, see Narrative",2025-01-22,,Baltimore,MD ,Unknown,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2176,1,Honda,HRV,2021-01-01,,No,"Unknown, see Narrative",2025-01-22,,Kenosha,WI ,Intersection,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2211,1,Acrua,TLX,2020-01-01,,No,"Unknown, see Narrative",2025-11-21,,Garfield,NJ ,Intersection,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Making Left Turn,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2212,1,Honda,Accord,2018-01-01,,No,"Unknown, see Narrative",2025-01-22,,Decatur,GA ,Street,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Stopped,,"Unknown, see Narrative",Missing,Missing,Rear,US
62-2233,1,Honda,Accord,2020-01-01,,No,"Unknown, see Narrative",2025-10-21,,Tallahassee,FL ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Rear,US
62-2234,1,Acura,TLX,2021-01-01,,No,"Unknown, see Narrative",2025-07-21,,Fort White,KY ,Intersection,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2339,1,Acura,RDX,2021-01-01,,No,"Unknown, see Narrative",2025-02-22,,Bethpage,NY ,Intersection,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2340,1,Honda,CRV,2021-01-01,,No,"Unknown, see Narrative",2025-12-21,,Missing,PA ,Intersection,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Making Left Turn,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2360,1,Acura,MDX,2020-01-01,,No,"Unknown, see Narrative",2025-12-21,,Chalfont,PA ,Unknown,Unknown,Unknown,,Unknown,Unknown,Moderate,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2363,1,Acura,TLX,2021-01-01,,No,"Unknown, see Narrative",2025-12-21,,New York,NY ,Parking Lot,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,"Rear Right, Right",US
62-2367,1,Acura,ILX,2019-01-01,,No,"Unknown, see Narrative",2025-01-22,,Leesburg,VA ,Unknown,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,No,Proceeding Straight,,"Unknown, see Narrative",Rear,Missing,Front,US
62-2368,1,Honda,Odyssey,2021-01-01,,No,"Unknown, see Narrative",2025-02-22,,San Antonio,TX ,Unknown,Unknown,Unknown,,Unknown,Unknown,Serious,Unknown,Unknown,,"Unknown, see Narrative",Front,Missing,Rear,US
62-2376,1,Honda,Accord,2019-01-01,,No,"Unknown, see Narrative",2025-02-22,,Santa Ana,CA ,Unknown,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Rear,US
62-2426,1,Honda,Pilot,2021-01-01,,No,"Unknown, see Narrative",2025-02-22,,Gainesville,FL ,Unknown,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Making U-Turn,,"Unknown, see Narrative",Missing,Missing,Front Right,US
62-2439,1,Honda,CRV,2021-01-01,,No,"Unknown, see Narrative",2025-10-21,,Alan Park,MI ,Intersection,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Left,US
62-2440,1,Acura,RDX,2019-01-01,,No,"Unknown, see Narrative",2025-11-21,,Queens,NY ,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,"Rear, Front",US
62-2444,1,Acura,ILX,2019-01-01,,No,"Unknown, see Narrative",2025-12-21,,Palmeda,FL ,Intersection,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2448,1,Acura,TLX,2021-01-01,,No,"Unknown, see Narrative",2025-02-22,,Missing,FL ,Unknown,Unknown,Unknown,,Unknown,Unknown,Moderate,Unknown,Unknown,,"Unknown, see Narrative",Missing,Missing,Left,US
62-2449,1,Honda,Civic,2020-01-01,,No,"Unknown, see Narrative",2025-02-22,,Stockton,CA ,Intersection,Unknown,Unknown,,Unknown,Unknown,Moderate,Unknown,Making Left Turn,,"Unknown, see Narrative",Missing,Missing,"Left, Front Left",US
62-2450,1,Honda,Civic,2021-01-01,,No,"Unknown, see Narrative",2025-02-22,,Tracy,CA ,Highway / Freeway,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2470,1,Honda,Passport,2021-01-01,1000.0,No,"Unknown, see Narrative",2025-01-22,,Missing,UNK,Intersection,Unknown,Unknown,,Unknown,Unknown,No Injuries Reported,Unknown,Proceeding Straight,,"Unknown, see Narrative",Missing,Missing,Missing,US
62-2483,1,Acura,ILX,2021-01-01,,No,"Unknown, see Narrative",2025-03-22,,Waco,TX ,Unknown,Unknown,Unknown,,Unknown,Pickup Truck,Moderate,Unknown,Proceeding Straight,80.0,"Unknown, see Narrative",Rear,Missing,Front,US
